,Store,Month,Day,Year,Temperature,Fuel_Price,Promotion1,Promotion2,Promotion3,Promotion4,Promotion5,Unemployment,IsHoliday,Weekly_Sales
1214,9,1,20,2012,51.56,3.268,910.51,234.36,0.0,117.08,6081.04,5.667,False,480130.04
1215,9,1,27,2012,49.38,3.29,489.19,283.85,0.0,22.5,2888.79,5.667,False,482451.21
1216,9,2,3,2012,54.43,3.36,19289.22,527.14,4.46,9955.21,3428.92,5.667,False,549967.89
1217,9,2,10,2012,44.03,3.409,5619.8,1595.17,1.71,4740.66,4494.14,5.667,True,609736.12
1218,9,2,17,2012,43.81,3.51,4572.81,5448.91,6.0,945.06,7589.85,5.667,False,658965.05
1219,9,2,24,2012,53.67,3.555,3801.98,4010.13,1.0,586.06,7315.09,5.667,False,563578.79
1220,9,3,2,2012,57.2,3.63,6268.15,154.97,0.0,3557.17,1878.44,5.667,False,619498.28
1221,9,3,9,2012,54.03,3.669,3923.2,96.52,17.36,990.11,2755.72,5.667,False,574955.95
1222,9,3,16,2012,59.94,3.734,1913.05,1.8,7.33,436.67,14026.36,5.667,False,550373.57
1223,9,3,23,2012,58.79,3.787,1681.15,1.8,0.68,414.45,466.42,5.667,False,550791.32
1224,9,3,30,2012,67.87,3.845,3669.95,15.98,0.0,69.02,2049.16,5.667,False,574985.37
1225,9,4,6,2012,68.83,3.891,4876.77,0.0,10.0,1201.8,8545.16,5.539,False,677885.99
1226,9,4,13,2012,69.19,3.891,4939.14,856.32,0.0,290.87,807.0,5.539,False,578539.86
1227,9,4,20,2012,68.04,3.877,910.31,121.25,2.0,265.55,1146.34,5.539,False,542819.03
1228,9,4,27,2012,73.07,3.814,409.76,0.0,0.4,7.88,7179.53,5.539,False,550414.99
1229,9,5,4,2012,78.98,3.749,5917.56,0.0,68.0,969.06,647.76,5.539,False,586289.08
1230,9,5,11,2012,70.94,3.688,4727.8,0.0,1.04,356.78,1077.81,5.539,False,592572.3
1231,9,5,18,2012,69.52,3.63,1926.92,0.0,0.24,426.51,2968.78,5.539,False,571463.93
1232,9,5,25,2012,79.69,3.561,1574.27,0.0,361.83,81.12,5286.38,5.539,False,547226.0
1233,9,6,1,2012,80.26,3.501,2542.14,35.6,76.8,374.37,3413.57,5.539,False,583648.59
1234,9,6,8,2012,78.91,3.452,3564.15,142.2,0.3,81.26,5518.29,5.539,False,582525.42
1235,9,6,15,2012,82.21,3.393,3296.23,176.4,50.03,780.78,4209.82,5.539,False,564606.1
1236,9,6,22,2012,81.05,3.346,2886.26,3.8,0.0,1270.8,4545.91,5.539,False,562173.12
1237,9,6,29,2012,87.18,3.286,2073.16,120.0,0.0,31.75,2792.7,5.539,False,544770.7
1238,9,7,6,2012,84.15,3.227,3165.17,87.2,8.08,1642.41,2096.86,5.277,False,578790.36
1239,9,7,13,2012,82.39,3.256,3031.81,0.0,2.02,47.76,4554.39,5.277,False,536537.64
1240,9,7,20,2012,83.39,3.311,1107.97,0.5,5.85,862.28,1986.24,5.277,False,513991.57
1241,9,7,27,2012,86.41,3.407,1042.73,8.0,1.66,1129.2,2929.43,5.277,False,495951.0
1242,9,8,3,2012,90.23,3.417,11864.5,61.0,0.22,1659.09,2176.37,5.277,False,533887.54
1243,9,8,10,2012,88.66,3.494,3180.78,-9.94,1.4,2112.03,2314.58,5.277,False,538713.47
1244,9,8,17,2012,86.37,3.571,975.91,0.0,3.0,325.68,670.48,5.277,False,535153.47
1245,9,8,24,2012,77.9,3.62,1524.71,0.0,1.8,501.16,4241.59,5.277,False,572887.78
1246,9,8,31,2012,80.71,3.638,5758.14,0.0,17.6,2828.89,1884.13,5.277,False,576879.15
1247,9,9,7,2012,87.93,3.73,4837.99,-5.96,22.74,602.8,1377.59,5.277,True,565812.29
1248,9,9,14,2012,73.55,3.717,2640.68,0.0,10.75,385.53,4276.03,5.277,False,523427.35
1249,9,9,21,2012,69.92,3.721,1887.95,1.91,0.0,273.53,4626.19,5.277,False,533756.88
1250,9,9,28,2012,76.8,3.666,1699.68,1.91,0.55,190.38,1819.15,5.277,False,516361.06
1251,10,2,5,2010,54.34,2.962,0.0,0.0,0.0,0.0,0.0,9.765,False,2193048.75
1252,10,2,12,2010,49.96,2.828,0.0,0.0,0.0,0.0,0.0,9.765,True,2176028.52
1253,10,2,19,2010,58.22,2.915,0.0,0.0,0.0,0.0,0.0,9.765,False,2113432.58
1254,10,2,26,2010,52.77,2.825,0.0,0.0,0.0,0.0,0.0,9.765,False,2006774.96
1255,10,3,5,2010,55.92,2.877,0.0,0.0,0.0,0.0,0.0,9.765,False,1987090.09
1256,10,3,12,2010,52.33,3.034,0.0,0.0,0.0,0.0,0.0,9.765,False,1941346.13
1257,10,3,19,2010,61.46,3.054,0.0,0.0,0.0,0.0,0.0,9.765,False,1946875.06
1258,10,3,26,2010,60.05,2.98,0.0,0.0,0.0,0.0,0.0,9.765,False,1893532.46
1259,10,4,2,2010,63.66,3.086,0.0,0.0,0.0,0.0,0.0,9.524,False,2138651.97
1260,10,4,9,2010,65.29,3.004,0.0,0.0,0.0,0.0,0.0,9.524,False,2041069.37
1261,10,4,16,2010,69.74,3.109,0.0,0.0,0.0,0.0,0.0,9.524,False,1826241.44
1262,10,4,23,2010,66.42,3.05,0.0,0.0,0.0,0.0,0.0,9.524,False,1829521.83
1263,10,4,30,2010,69.76,3.105,0.0,0.0,0.0,0.0,0.0,9.524,False,1790694.59
1264,10,5,7,2010,71.06,3.127,0.0,0.0,0.0,0.0,0.0,9.524,False,1921432.16
1265,10,5,14,2010,73.88,3.145,0.0,0.0,0.0,0.0,0.0,9.524,False,1808056.41
1266,10,5,21,2010,78.32,3.12,0.0,0.0,0.0,0.0,0.0,9.524,False,1847613.58
1267,10,5,28,2010,76.67,3.058,0.0,0.0,0.0,0.0,0.0,9.524,False,1904618.17
1268,10,6,4,2010,82.82,2.941,0.0,0.0,0.0,0.0,0.0,9.524,False,1931406.28
1269,10,6,11,2010,89.67,3.057,0.0,0.0,0.0,0.0,0.0,9.524,False,1827521.71
1270,10,6,18,2010,83.49,2.935,0.0,0.0,0.0,0.0,0.0,9.524,False,1837636.24
1271,10,6,25,2010,90.32,3.084,0.0,0.0,0.0,0.0,0.0,9.524,False,1768172.31
1272,10,7,2,2010,92.89,2.978,0.0,0.0,0.0,0.0,0.0,9.199,False,1845893.87
1273,10,7,9,2010,91.03,3.1,0.0,0.0,0.0,0.0,0.0,9.199,False,1769793.37
1274,10,7,16,2010,91.8,2.971,0.0,0.0,0.0,0.0,0.0,9.199,False,1828052.47
1275,10,7,23,2010,88.44,3.112,0.0,0.0,0.0,0.0,0.0,9.199,False,1831676.03
1276,10,7,30,2010,85.03,3.017,0.0,0.0,0.0,0.0,0.0,9.199,False,1832664.03
1277,10,8,6,2010,86.13,3.123,0.0,0.0,0.0,0.0,0.0,9.199,False,1949236.09
1278,10,8,13,2010,88.37,3.049,0.0,0.0,0.0,0.0,0.0,9.199,False,1962996.7
1279,10,8,20,2010,89.88,3.041,0.0,0.0,0.0,0.0,0.0,9.199,False,1983190.56
1280,10,8,27,2010,84.99,3.022,0.0,0.0,0.0,0.0,0.0,9.199,False,1727565.42
1281,10,9,3,2010,83.8,3.087,0.0,0.0,0.0,0.0,0.0,9.199,False,1766331.45
1282,10,9,10,2010,84.04,2.961,0.0,0.0,0.0,0.0,0.0,9.199,True,1720530.23
1283,10,9,17,2010,85.52,3.028,0.0,0.0,0.0,0.0,0.0,9.199,False,1716755.78
1284,10,9,24,2010,85.75,2.939,0.0,0.0,0.0,0.0,0.0,9.199,False,1655036.75
1285,10,10,1,2010,86.01,3.001,0.0,0.0,0.0,0.0,0.0,9.003,False,1645892.97
1286,10,10,8,2010,77.04,2.924,0.0,0.0,0.0,0.0,0.0,9.003,False,1772192.42
1287,10,10,15,2010,75.48,3.08,0.0,0.0,0.0,0.0,0.0,9.003,False,1703850.25
1288,10,10,22,2010,68.12,3.014,0.0,0.0,0.0,0.0,0.0,9.003,False,1740234.06
1289,10,10,29,2010,68.76,3.13,0.0,0.0,0.0,0.0,0.0,9.003,False,1741308.56
1290,10,11,5,2010,71.04,3.009,0.0,0.0,0.0,0.0,0.0,9.003,False,1832211.96
1291,10,11,12,2010,61.24,3.13,0.0,0.0,0.0,0.0,0.0,9.003,False,1895901.59
1292,10,11,19,2010,58.83,3.047,0.0,0.0,0.0,0.0,0.0,9.003,False,1949177.13
1293,10,11,26,2010,55.33,3.162,0.0,0.0,0.0,0.0,0.0,9.003,True,2939946.38
1294,10,12,3,2010,51.17,3.041,0.0,0.0,0.0,0.0,0.0,9.003,False,2251206.64
1295,10,12,10,2010,60.51,3.091,0.0,0.0,0.0,0.0,0.0,9.003,False,2411790.21
1296,10,12,17,2010,59.15,3.125,0.0,0.0,0.0,0.0,0.0,9.003,False,2811646.85
1297,10,12,24,2010,57.06,3.236,0.0,0.0,0.0,0.0,0.0,9.003,False,3749057.69
1298,10,12,31,2010,49.67,3.148,0.0,0.0,0.0,0.0,0.0,9.003,True,1707298.14
1299,10,1,7,2011,43.43,3.287,0.0,0.0,0.0,0.0,0.0,8.744,False,1714309.9
1300,10,1,14,2011,49.98,3.312,0.0,0.0,0.0,0.0,0.0,8.744,False,1710803.59
1301,10,1,21,2011,56.75,3.336,0.0,0.0,0.0,0.0,0.0,8.744,False,1677556.18
1302,10,1,28,2011,53.03,3.231,0.0,0.0,0.0,0.0,0.0,8.744,False,1715769.05
1303,10,2,4,2011,44.88,3.348,0.0,0.0,0.0,0.0,0.0,8.744,False,1968045.91
1304,10,2,11,2011,51.51,3.381,0.0,0.0,0.0,0.0,0.0,8.744,True,2115408.31
1305,10,2,18,2011,61.77,3.43,0.0,0.0,0.0,0.0,0.0,8.744,False,2106934.55
1306,10,2,25,2011,53.59,3.398,0.0,0.0,0.0,0.0,0.0,8.744,False,1967996.71
1307,10,3,4,2011,56.96,3.674,0.0,0.0,0.0,0.0,0.0,8.744,False,1958003.19
1308,10,3,11,2011,64.22,3.63,0.0,0.0,0.0,0.0,0.0,8.744,False,1933469.15
1309,10,3,18,2011,70.12,3.892,0.0,0.0,0.0,0.0,0.0,8.744,False,1884734.31
1310,10,3,25,2011,62.53,3.716,0.0,0.0,0.0,0.0,0.0,8.744,False,1815798.85
1311,10,4,1,2011,67.64,3.772,0.0,0.0,0.0,0.0,0.0,8.494,False,1827733.18
1312,10,4,8,2011,73.03,3.818,0.0,0.0,0.0,0.0,0.0,8.494,False,1870720.73
1313,10,4,15,2011,61.05,4.089,0.0,0.0,0.0,0.0,0.0,8.494,False,1781767.22
1314,10,4,22,2011,75.93,3.917,0.0,0.0,0.0,0.0,0.0,8.494,False,2004831.14
1315,10,4,29,2011,73.38,4.151,0.0,0.0,0.0,0.0,0.0,8.494,False,1873646.34
1316,10,5,6,2011,73.56,4.193,0.0,0.0,0.0,0.0,0.0,8.494,False,1841369.99
1317,10,5,13,2011,74.04,4.202,0.0,0.0,0.0,0.0,0.0,8.494,False,1712995.44
1318,10,5,20,2011,72.62,3.99,0.0,0.0,0.0,0.0,0.0,8.494,False,1720908.01
1319,10,5,27,2011,78.62,3.933,0.0,0.0,0.0,0.0,0.0,8.494,False,1743000.38
1320,10,6,3,2011,81.87,3.893,0.0,0.0,0.0,0.0,0.0,8.494,False,1792210.89
1321,10,6,10,2011,84.57,3.981,0.0,0.0,0.0,0.0,0.0,8.494,False,1740063.1
1322,10,6,17,2011,87.96,3.935,0.0,0.0,0.0,0.0,0.0,8.494,False,1817934.76
1323,10,6,24,2011,90.69,3.807,0.0,0.0,0.0,0.0,0.0,8.494,False,1711813.13
1324,10,7,1,2011,95.36,3.842,0.0,0.0,0.0,0.0,0.0,8.257,False,1751369.75
1325,10,7,8,2011,88.57,3.793,0.0,0.0,0.0,0.0,0.0,8.257,False,1699708.38
1326,10,7,15,2011,86.01,3.779,0.0,0.0,0.0,0.0,0.0,8.257,False,1775068.4
1327,10,7,22,2011,88.59,3.697,0.0,0.0,0.0,0.0,0.0,8.257,False,1774342.61
1328,10,7,29,2011,86.75,3.694,0.0,0.0,0.0,0.0,0.0,8.257,False,1745841.33
1329,10,8,5,2011,89.8,3.803,0.0,0.0,0.0,0.0,0.0,8.257,False,1886299.98
1330,10,8,12,2011,85.61,3.794,0.0,0.0,0.0,0.0,0.0,8.257,False,1917397.63
1331,10,8,19,2011,87.4,3.743,0.0,0.0,0.0,0.0,0.0,8.257,False,1954849.68
1332,10,8,26,2011,91.59,3.663,0.0,0.0,0.0,0.0,0.0,8.257,False,1728399.07
1333,10,9,2,2011,91.61,3.798,0.0,0.0,0.0,0.0,0.0,8.257,False,1758587.35
1334,10,9,9,2011,89.06,3.771,0.0,0.0,0.0,0.0,0.0,8.257,True,1670579.82
1335,10,9,16,2011,77.49,3.784,0.0,0.0,0.0,0.0,0.0,8.257,False,1650894.3
1336,10,9,23,2011,82.51,3.789,0.0,0.0,0.0,0.0,0.0,8.257,False,1685910.53
1337,10,9,30,2011,82.27,3.877,0.0,0.0,0.0,0.0,0.0,8.257,False,1627707.31
1338,10,10,7,2011,75.01,3.827,0.0,0.0,0.0,0.0,0.0,7.874,False,1788227.6
1339,10,10,14,2011,70.27,3.698,0.0,0.0,0.0,0.0,0.0,7.874,False,1704753.02
1340,10,10,21,2011,77.91,3.842,0.0,0.0,0.0,0.0,0.0,7.874,False,1745928.56
1341,10,10,28,2011,72.79,3.843,0.0,0.0,0.0,0.0,0.0,7.874,False,1771792.97
1342,10,11,4,2011,68.57,3.828,0.0,0.0,0.0,0.0,0.0,7.874,False,1904438.59
1343,10,11,11,2011,55.28,3.677,13444.17,14909.99,752.18,4320.22,5896.3,7.874,False,2076570.84
1344,10,11,18,2011,58.97,3.669,3886.23,708.7,115.18,695.54,9141.32,7.874,False,1869087.85
1345,10,11,25,2011,60.68,3.76,174.72,329.0,141630.61,79.0,1009.98,7.874,True,2950198.64
1346,10,12,2,2011,57.29,3.701,7772.17,240.0,4737.51,6615.5,36360.42,7.874,False,2068097.18
1347,10,12,9,2011,42.58,3.644,7010.08,74.24,1019.36,5124.86,9458.28,7.874,False,2429310.9
1348,10,12,16,2011,50.53,3.489,2200.27,337.44,1203.16,158.52,3475.95,7.874,False,2555031.18
1349,10,12,23,2011,48.36,3.541,300.02,77.73,2432.01,108.37,4078.21,7.874,False,3487986.89
1350,10,12,30,2011,48.92,3.428,7676.36,104519.54,179.82,1573.87,3732.93,7.874,True,1930690.37
1351,10,1,6,2012,59.85,3.443,7737.75,38456.09,39.72,305.2,5408.08,7.545,False,1683401.78
1352,10,1,13,2012,51.0,3.477,5203.77,14424.42,1.38,597.55,5659.57,7.545,False,1711562.73
1353,10,1,20,2012,54.51,3.66,2972.31,3286.44,1.0,644.03,5331.52,7.545,False,1675562.94
1354,10,1,27,2012,53.59,3.675,3242.59,1646.86,0.0,45.8,1691.83,7.545,False,1632406.0
1355,10,2,3,2012,56.85,3.543,42468.4,1985.73,174.33,33345.34,5609.77,7.545,False,1867403.01
1356,10,2,10,2012,55.73,3.722,8414.22,861.38,66.96,6806.11,5723.0,7.545,True,2218595.8000000003
1357,10,2,17,2012,54.12,3.781,20174.89,8935.08,10.8,6330.02,12821.24,7.545,False,2168709.76
1358,10,2,24,2012,56.02,3.95,13929.09,4614.67,0.0,596.5,6528.31,7.545,False,2039415.74
1359,10,3,2,2012,57.62,3.882,22685.06,152.91,48.76,5831.75,2808.95,7.545,False,1990371.02
1360,10,3,9,2012,57.65,3.963,11265.62,7.9,14.95,919.45,2473.83,7.545,False,1917483.1
1361,10,3,16,2012,62.11,4.273,3977.45,-10.5,6.03,1928.5,2273.92,7.545,False,1930814.66
1362,10,3,23,2012,56.54,4.288,4034.35,3.1,4.08,480.89,2194.51,7.545,False,1837457.69
1363,10,3,30,2012,67.92,4.294,7388.74,7.8,0.0,574.87,4035.49,7.545,False,1815760.42
1364,10,4,6,2012,65.99,4.282,9256.0,0.0,23.74,4802.15,8553.67,7.382,False,2163384.17
1365,10,4,13,2012,70.28,4.254,7299.64,10818.3,27.47,3675.97,1148.04,7.382,False,1974687.51
1366,10,4,20,2012,67.75,4.111,4973.95,4561.31,5.17,1953.72,3653.48,7.382,False,1777166.53
1367,10,4,27,2012,80.11,4.088,3444.43,1.5,3.39,124.18,2906.22,7.382,False,1712987.56
1368,10,5,4,2012,77.02,4.058,18275.88,0.0,21.31,4872.45,2722.29,7.382,False,1821364.42
1369,10,5,11,2012,76.03,4.186,10837.25,0.0,105.67,4736.02,2747.36,7.382,False,1792345.3
1370,10,5,18,2012,85.19,4.308,9630.62,0.0,9.46,972.85,2986.24,7.382,False,1795152.73
1371,10,5,25,2012,86.03,4.127,7786.58,0.0,712.2,1701.28,3214.55,7.382,False,1830939.1
1372,10,6,1,2012,80.06,4.277,11614.41,0.0,172.39,2945.55,1528.02,7.382,False,1767471.48
1373,10,6,8,2012,86.87,4.103,7184.69,31.0,338.26,637.39,5399.57,7.382,False,1840491.41
1374,10,6,15,2012,88.58,4.144,6017.71,18.8,41.99,2052.91,4250.19,7.382,False,1811562.88
1375,10,6,22,2012,89.92,4.014,7684.55,12.6,1.17,3375.65,7210.53,7.382,False,1755334.18
1376,10,6,29,2012,91.36,3.875,3339.88,22.0,0.0,1119.45,3710.52,7.382,False,1707481.9
1377,10,7,6,2012,86.87,3.666,12644.88,11.2,4.12,5763.56,4746.94,7.17,False,1805999.79
1378,10,7,13,2012,89.8,3.723,7069.25,5.0,0.32,8194.36,1372.82,7.17,False,1765571.91
1379,10,7,20,2012,84.45,3.589,6596.8,-1.6,44.6,4275.27,10650.28,7.17,False,1869967.03
1380,10,7,27,2012,83.98,3.769,9511.34,0.0,8.87,16376.33,3062.22,7.17,False,1817603.66
1381,10,8,3,2012,84.76,3.595,37194.44,0.0,53.4,21623.93,2549.27,7.17,False,1939440.09
1382,10,8,10,2012,90.78,3.811,15282.47,0.0,58.8,5537.01,14827.71,7.17,False,1880436.94
1383,10,8,17,2012,88.83,4.002,4407.9,0.0,7.2,3037.56,3717.52,7.17,False,1827797.4
1384,10,8,24,2012,82.5,4.055,11322.69,0.0,34.0,6602.59,7256.22,7.17,False,1764984.15
1385,10,8,31,2012,86.97,3.886,26218.85,0.0,68.24,12440.51,3544.68,7.17,False,1650285.54
1386,10,9,7,2012,83.07,4.124,11848.88,20.0,47.52,3530.47,2552.3,7.17,True,1708283.28
1387,10,9,14,2012,78.47,3.966,10389.14,0.0,15.97,4943.53,7618.04,7.17,False,1640168.99
1388,10,9,21,2012,81.93,4.125,11273.56,245.91,27.0,2976.5,7950.03,7.17,False,1671857.57
1389,10,9,28,2012,82.52,3.966,6091.96,62.82,2.82,3350.88,1751.75,7.17,False,1694862.41
1390,11,2,5,2010,46.04,2.572,0.0,0.0,0.0,0.0,0.0,7.368,False,1528008.64
1391,11,2,12,2010,48.01,2.548,0.0,0.0,0.0,0.0,0.0,7.368,True,1574684.08
1392,11,2,19,2010,48.3,2.514,0.0,0.0,0.0,0.0,0.0,7.368,False,1503298.7
1393,11,2,26,2010,52.79,2.561,0.0,0.0,0.0,0.0,0.0,7.368,False,1336404.65
1394,11,3,5,2010,53.96,2.625,0.0,0.0,0.0,0.0,0.0,7.368,False,1426622.65
1395,11,3,12,2010,64.1,2.667,0.0,0.0,0.0,0.0,0.0,7.368,False,1331883.16
1396,11,3,19,2010,61.51,2.72,0.0,0.0,0.0,0.0,0.0,7.368,False,1364207.0
1397,11,3,26,2010,58.09,2.732,0.0,0.0,0.0,0.0,0.0,7.368,False,1245624.27
1398,11,4,2,2010,66.16,2.719,0.0,0.0,0.0,0.0,0.0,7.343,False,1446210.26
1399,11,4,9,2010,69.57,2.77,0.0,0.0,0.0,0.0,0.0,7.343,False,1470308.32
1400,11,4,16,2010,67.81,2.808,0.0,0.0,0.0,0.0,0.0,7.343,False,1323243.35
1401,11,4,23,2010,68.37,2.795,0.0,0.0,0.0,0.0,0.0,7.343,False,1283766.55
1402,11,4,30,2010,71.13,2.78,0.0,0.0,0.0,0.0,0.0,7.343,False,1239766.89
1403,11,5,7,2010,75.57,2.835,0.0,0.0,0.0,0.0,0.0,7.343,False,1312329.78
1404,11,5,14,2010,77.64,2.854,0.0,0.0,0.0,0.0,0.0,7.343,False,1266796.13
1405,11,5,21,2010,76.97,2.826,0.0,0.0,0.0,0.0,0.0,7.343,False,1271646.62
1406,11,5,28,2010,79.69,2.759,0.0,0.0,0.0,0.0,0.0,7.343,False,1264272.52
1407,11,6,4,2010,79.66,2.705,0.0,0.0,0.0,0.0,0.0,7.343,False,1396322.19
1408,11,6,11,2010,82.81,2.668,0.0,0.0,0.0,0.0,0.0,7.343,False,1339570.85
1409,11,6,18,2010,84.13,2.637,0.0,0.0,0.0,0.0,0.0,7.343,False,1336522.92
1410,11,6,25,2010,84.5,2.653,0.0,0.0,0.0,0.0,0.0,7.343,False,1262025.08
1411,11,7,2,2010,83.09,2.669,0.0,0.0,0.0,0.0,0.0,7.346,False,1302600.14
1412,11,7,9,2010,83.01,2.642,0.0,0.0,0.0,0.0,0.0,7.346,False,1280156.47
1413,11,7,16,2010,84.9,2.623,0.0,0.0,0.0,0.0,0.0,7.346,False,1290609.54
1414,11,7,23,2010,84.57,2.608,0.0,0.0,0.0,0.0,0.0,7.346,False,1244390.03
1415,11,7,30,2010,83.26,2.64,0.0,0.0,0.0,0.0,0.0,7.346,False,1250178.89
1416,11,8,6,2010,86.54,2.627,0.0,0.0,0.0,0.0,0.0,7.346,False,1369634.92
1417,11,8,13,2010,87.73,2.692,0.0,0.0,0.0,0.0,0.0,7.346,False,1384339.1
1418,11,8,20,2010,88.93,2.664,0.0,0.0,0.0,0.0,0.0,7.346,False,1430192.37
1419,11,8,27,2010,87.7,2.619,0.0,0.0,0.0,0.0,0.0,7.346,False,1311263.07
1420,11,9,3,2010,84.94,2.577,0.0,0.0,0.0,0.0,0.0,7.346,False,1303914.27
1421,11,9,10,2010,81.93,2.565,0.0,0.0,0.0,0.0,0.0,7.346,True,1231428.46
1422,11,9,17,2010,83.04,2.582,0.0,0.0,0.0,0.0,0.0,7.346,False,1215676.31
1423,11,9,24,2010,77.36,2.624,0.0,0.0,0.0,0.0,0.0,7.346,False,1170103.25
1424,11,10,1,2010,75.11,2.603,0.0,0.0,0.0,0.0,0.0,7.564,False,1182490.46
1425,11,10,8,2010,68.71,2.633,0.0,0.0,0.0,0.0,0.0,7.564,False,1293472.8
1426,11,10,15,2010,71.46,2.72,0.0,0.0,0.0,0.0,0.0,7.564,False,1175003.67
1427,11,10,22,2010,72.6,2.725,0.0,0.0,0.0,0.0,0.0,7.564,False,1169831.38
1428,11,10,29,2010,74.21,2.716,0.0,0.0,0.0,0.0,0.0,7.564,False,1195036.0
1429,11,11,5,2010,64.41,2.689,0.0,0.0,0.0,0.0,0.0,7.564,False,1332759.13
1430,11,11,12,2010,63.74,2.728,0.0,0.0,0.0,0.0,0.0,7.564,False,1281675.6
1431,11,11,19,2010,58.63,2.771,0.0,0.0,0.0,0.0,0.0,7.564,False,1292346.57
1432,11,11,26,2010,69.9,2.735,0.0,0.0,0.0,0.0,0.0,7.564,True,1757242.51
1433,11,12,3,2010,55.9,2.708,0.0,0.0,0.0,0.0,0.0,7.564,False,1380522.64
1434,11,12,10,2010,53.33,2.843,0.0,0.0,0.0,0.0,0.0,7.564,False,1564516.43
1435,11,12,17,2010,54.63,2.869,0.0,0.0,0.0,0.0,0.0,7.564,False,1843971.15
1436,11,12,24,2010,59.33,2.886,0.0,0.0,0.0,0.0,0.0,7.564,False,2306265.36
1437,11,12,31,2010,55.03,2.943,0.0,0.0,0.0,0.0,0.0,7.564,True,1172003.1
1438,11,1,7,2011,54.43,2.976,0.0,0.0,0.0,0.0,0.0,7.551,False,1178905.44
1439,11,1,14,2011,45.34,2.983,0.0,0.0,0.0,0.0,0.0,7.551,False,1194449.78
1440,11,1,21,2011,51.51,3.016,0.0,0.0,0.0,0.0,0.0,7.551,False,1187776.19
1441,11,1,28,2011,51.04,3.01,0.0,0.0,0.0,0.0,0.0,7.551,False,1100418.69
1442,11,2,4,2011,47.17,2.989,0.0,0.0,0.0,0.0,0.0,7.551,False,1422546.05
1443,11,2,11,2011,44.61,3.022,0.0,0.0,0.0,0.0,0.0,7.551,True,1419236.9
1444,11,2,18,2011,61.5,3.045,0.0,0.0,0.0,0.0,0.0,7.551,False,1554747.15
1445,11,2,25,2011,68.74,3.065,0.0,0.0,0.0,0.0,0.0,7.551,False,1323999.36
1446,11,3,4,2011,66.5,3.288,0.0,0.0,0.0,0.0,0.0,7.551,False,1399456.99
1447,11,3,11,2011,63.29,3.459,0.0,0.0,0.0,0.0,0.0,7.551,False,1314557.31
1448,11,3,18,2011,70.17,3.488,0.0,0.0,0.0,0.0,0.0,7.551,False,1391813.69
1449,11,3,25,2011,73.74,3.473,0.0,0.0,0.0,0.0,0.0,7.551,False,1229777.24
1450,11,4,1,2011,69.1,3.524,0.0,0.0,0.0,0.0,0.0,7.574,False,1258674.12
1451,11,4,8,2011,73.57,3.622,0.0,0.0,0.0,0.0,0.0,7.574,False,1327401.06
1452,11,4,15,2011,76.64,3.743,0.0,0.0,0.0,0.0,0.0,7.574,False,1312905.8
1453,11,4,22,2011,78.31,3.807,0.0,0.0,0.0,0.0,0.0,7.574,False,1388118.53
1454,11,4,29,2011,79.97,3.81,0.0,0.0,0.0,0.0,0.0,7.574,False,1357589.89
1455,11,5,6,2011,71.39,3.906,0.0,0.0,0.0,0.0,0.0,7.574,False,1331453.41
1456,11,5,13,2011,80.93,3.899,0.0,0.0,0.0,0.0,0.0,7.574,False,1277959.42
1457,11,5,20,2011,76.97,3.907,0.0,0.0,0.0,0.0,0.0,7.574,False,1239466.97
1458,11,5,27,2011,85.61,3.786,0.0,0.0,0.0,0.0,0.0,7.574,False,1216876.52
1459,11,6,3,2011,86.14,3.699,0.0,0.0,0.0,0.0,0.0,7.574,False,1343637.0
1460,11,6,10,2011,85.79,3.648,0.0,0.0,0.0,0.0,0.0,7.574,False,1314626.75
1461,11,6,17,2011,87.9,3.637,0.0,0.0,0.0,0.0,0.0,7.574,False,1337506.74
1462,11,6,24,2011,86.13,3.594,0.0,0.0,0.0,0.0,0.0,7.574,False,1254587.84
1463,11,7,1,2011,86.43,3.524,0.0,0.0,0.0,0.0,0.0,7.567,False,1297472.06
1464,11,7,8,2011,87.17,3.48,0.0,0.0,0.0,0.0,0.0,7.567,False,1334627.96
1465,11,7,15,2011,88.3,3.575,0.0,0.0,0.0,0.0,0.0,7.567,False,1266546.73
1466,11,7,22,2011,87.8,3.651,0.0,0.0,0.0,0.0,0.0,7.567,False,1290576.44
1467,11,7,29,2011,89.46,3.682,0.0,0.0,0.0,0.0,0.0,7.567,False,1212938.67
1468,11,8,5,2011,90.04,3.684,0.0,0.0,0.0,0.0,0.0,7.567,False,1403198.94
1469,11,8,12,2011,90.3,3.638,0.0,0.0,0.0,0.0,0.0,7.567,False,1354188.43
1470,11,8,19,2011,89.51,3.554,0.0,0.0,0.0,0.0,0.0,7.567,False,1484169.74
1471,11,8,26,2011,89.09,3.523,0.0,0.0,0.0,0.0,0.0,7.567,False,1304706.75
1472,11,9,2,2011,91.44,3.533,0.0,0.0,0.0,0.0,0.0,7.567,False,1297792.41
1473,11,9,9,2011,84.91,3.546,0.0,0.0,0.0,0.0,0.0,7.567,True,1249439.95
1474,11,9,16,2011,85.11,3.526,0.0,0.0,0.0,0.0,0.0,7.567,False,1270816.01
1475,11,9,23,2011,82.14,3.467,0.0,0.0,0.0,0.0,0.0,7.567,False,1235775.15
1476,11,9,30,2011,84.4,3.355,0.0,0.0,0.0,0.0,0.0,7.567,False,1190515.83
1477,11,10,7,2011,76.97,3.285,0.0,0.0,0.0,0.0,0.0,7.197,False,1346271.06
